Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,4122.819824,4170.270020,3330.939941,3722.229980,3722.229980,482497600
2008-02-01,3759.770020,3845.100098,3560.320068,3757.120117,3757.120117,377188400
2008-03-01,3695.159912,3768.379883,3537.010010,3719.520020,3719.520020,1990403800
2008-04-01,3701.280029,3954.250000,3701.280029,3925.429932,3925.429932,2449842400
2008-05-01,3962.139893,3971.909912,3642.850098,3751.409912,3751.409912,547215900
2008-06-01,3747.239990,3783.520020,3130.090088,3168.219971,3168.219971,439222000
2008-07-01,3156.639893,3179.340088,2794.179932,2994.379883,2994.379883,587518000
2008-08-01,2981.840088,3142.889893,2941.979980,3136.000000,3136.000000,426853200
2008-09-01,3117.560059,3224.040039,2471.479980,2672.199951,2672.199951,859445600
2008-10-01,2728.149902,2837.290039,1812.530029,2100.179932,2100.179932,973428600
2008-11-01,2132.129883,2239.139893,1783.699951,1881.459961,1881.459961,549855800
2008-12-01,1878.709961,1930.849976,1757.250000,1908.640015,1908.640015,535114200
2009-01-01,1941.030029,2016.780029,1750.030029,1900.089966,1900.089966,823966800
2009-02-01,1895.630005,1930.750000,1659.050049,1696.579956,1696.579956,986849200
2009-03-01,1670.189941,1788.619995,1523.469971,1748.739990,1748.739990,1140062000
2009-04-01,1750.790039,1997.079956,1724.880005,1953.349976,1953.349976,859385000
2009-05-01,1982.459961,2139.459961,1969.619995,2071.370117,2071.370117,1058115100
2009-06-01,2094.570068,2104.310059,1933.420044,2030.979980,2030.979980,767971200
2009-07-01,2035.689941,2180.629883,1951.869995,2169.139893,2169.139893,563046800
2009-08-01,2165.290039,2430.209961,2159.659912,2364.949951,2364.949951,701445400
2009-09-01,2365.580078,2520.080078,2279.750000,2485.620117,2485.620117,900821700
2009-10-01,2489.320068,2618.899902,2366.469971,2392.719971,2392.719971,712944000
2009-11-01,2391.159912,2554.770020,2338.469971,2421.290039,2421.290039,511171200
2009-12-01,2439.570068,2555.489990,2439.570068,2511.620117,2511.620117,403575000
2010-01-01,2521.729980,2610.409912,2454.070068,2505.199951,2505.199951,490249000
2010-02-01,2496.879883,2560.610107,2375.719971,2514.870117,2514.870117,507982200
2010-03-01,2533.169922,2677.860107,2519.060059,2648.459961,2648.459961,490951000
2010-04-01,2656.850098,2725.689941,2470.360107,2560.989990,2560.989990,551415800
2010-05-01,2561.419922,2582.770020,2288.830078,2453.370117,2453.370117,850526000
2010-06-01,2440.860107,2569.500000,2372.530029,2386.530029,2386.530029,544565200
2010-07-01,2361.219971,2565.050049,2328.300049,2517.300049,2517.300049,484475400
2010-08-01,2535.229980,2616.629883,2407.409912,2457.459961,2457.459961,410695000
2010-09-01,2465.659912,2620.949951,2453.840088,2589.729980,2589.729980,509212600
2010-10-01,2594.969971,2713.840088,2552.580078,2679.070068,2679.070068,374015200
2010-11-01,2697.330078,2716.669922,2490.149902,2506.129883,2506.129883,475475400
2010-12-01,2521.840088,2646.409912,2511.840088,2578.600098,2578.600098,388743200
2011-01-01,2599.419922,2692.729980,2553.310059,2638.699951,2638.699951,551480000
2011-02-01,2651.780029,2778.020020,2641.110107,2707.090088,2707.090088,492011800
2011-03-01,2714.419922,2726.330078,2522.959961,2662.169922,2662.169922,418368600
2011-04-01,2673.669922,2778.800049,2666.979980,2768.340088,2768.340088,384862800
2011-05-01,2773.189941,2777.489990,2647.070068,2687.709961,2687.709961,484296200
2011-06-01,2684.000000,2688.020020,2481.469971,2572.580078,2572.580078,448918200
2011-07-01,2583.050049,2605.719971,2381.530029,2427.090088,2427.090088,596386200
2011-08-01,2464.659912,2465.510010,2014.449951,2267.879883,2267.879883,798334600
2011-09-01,2274.739990,2276.280029,1957.729980,2131.280029,2131.280029,573645800
2011-10-01,2086.010010,2232.239990,2014.239990,2139.179932,2139.179932,702337000
2011-11-01,2091.689941,2139.570068,1894.579956,2073.949951,2073.949951,676940800
2011-12-01,2070.719971,2128.409912,1981.380005,2083.419922,2083.419922,438637600
2012-01-01,2117.310059,2254.370117,2076.780029,2206.800049,2206.800049,448268800
2012-02-01,2210.040039,2305.429932,2202.760010,2275.860107,2275.860107,452148400
2012-03-01,2271.969971,2378.989990,2208.340088,2324.050049,2324.050049,465014800
2012-04-01,2330.750000,2365.050049,2169.739990,2208.439941,2208.439941,408288400
2012-05-01,2236.060059,2240.820068,2052.729980,2093.560059,2093.560059,380295800
2012-06-01,2093.409912,2228.419922,2033.880005,2227.629883,2227.629883,426629400
2012-07-01,2235.399902,2321.969971,2167.959961,2274.840088,2274.840088,398085000
2012-08-01,2274.760010,2406.340088,2241.600098,2345.689941,2345.689941,279344200
2012-09-01,2339.110107,2478.060059,2328.709961,2373.330078,2373.330078,313433200
2012-10-01,2364.120117,2437.790039,2338.040039,2369.209961,2369.209961,287578400
2012-11-01,2367.810059,2453.899902,2300.679932,2436.949951,2436.949951,275084800
2012-12-01,2436.620117,2506.770020,2408.610107,2475.810059,2475.810059,272899200
2013-01-01,2508.169922,2584.969971,2486.409912,2520.350098,2520.350098,248183800
2013-02-01,2524.010010,2584.179932,2488.159912,2569.169922,2569.169922,274502400
2013-03-01,2556.600098,2650.510010,2522.270020,2592.189941,2592.189941,261722800
2013-04-01,2594.379883,2659.610107,2515.750000,2643.419922,2643.419922,288698000
2013-05-01,2639.300049,2750.350098,2630.149902,2649.360107,2649.360107,256458800
2013-06-01,2639.520020,2655.439941,2440.090088,2526.110107,2526.110107,265801000
2013-07-01,2540.689941,2670.320068,2472.699951,2662.679932,2662.679932,227107400
2013-08-01,2675.750000,2837.159912,2673.419922,2673.419922,2673.419922,246479200
2013-09-01,2697.219971,2864.409912,2669.449951,2802.270020,2802.270020,243408600
2013-10-01,2801.290039,2914.419922,2782.419922,2904.350098,2904.350098,246860400
2013-11-01,2908.290039,2963.449951,2827.540039,2870.889893,2870.889893,230237100
2013-12-01,2869.959961,2929.909912,2747.429932,2923.820068,2923.820068,206386800
2014-01-01,2928.530029,2975.510010,2852.149902,2891.250000,2891.250000,264317400
2014-02-01,2883.699951,3096.909912,2826.580078,3096.909912,3096.909912,258651500
2014-03-01,3042.500000,3139.760010,2977.540039,3129.939941,3129.939941,274253100
2014-04-01,3135.020020,3154.729980,3023.979980,3089.800049,3089.800049,249257000
2014-05-01,3094.860107,3172.209961,3057.629883,3159.100098,3159.100098,258481500
2014-06-01,3168.080078,3196.179932,3100.909912,3127.209961,3127.209961,240312700
2014-07-01,3130.590088,3199.840088,3078.439941,3098.739990,3098.739990,254246900
2014-08-01,3097.179932,3212.439941,3017.899902,3192.719971,3192.719971,244320500
2014-09-01,3194.429932,3235.459961,3157.669922,3221.399902,3221.399902,251499800
