Date,Open,High,Low,Close,Adj Close,Volume
12/11/2018,4781.939941,4853.919922,4770.069824,4806.200195,4806.200195,101943600
12/10/2018,4797.919922,4809.97998,4732.02002,4742.379883,4742.379883,108458800
12/7/2018,4813.620117,4877.129883,4812.379883,4813.129883,4813.129883,95511500
12/6/2018,4898.350098,4898.350098,4760.97998,4780.459961,4780.459961,140516600
12/5/2018,4963.180176,4976.629883,4941.450195,4944.370117,4944.370117,78499500
12/4/2018,5036.950195,5043.259766,5012.47998,5012.660156,5012.660156,84238000
12/3/2018,5112.580078,5115.129883,5043.200195,5053.97998,5053.97998,101898900
11/30/2018,5016.450195,5016.859863,4974.990234,5003.919922,5003.919922,107965900
11/29/2018,5026.660156,5036.810059,4995.950195,5006.25,5006.25,82130300
11/28/2018,4998.140137,5007.470215,4977.930176,4983.240234,4983.240234,84265900
11/27/2018,4992.529785,5013.689941,4958.709961,4983.149902,4983.149902,85316600
11/26/2018,4982.540039,5023.779785,4973.709961,4994.97998,4994.97998,94237200
11/23/2018,4939.790039,4968.5,4913.720215,4946.950195,4946.950195,61973700
11/22/2018,4958.890137,4961.350098,4923.799805,4938.140137,4938.140137,60539000
11/21/2018,4949.720215,4978.919922,4930.25,4975.5,4975.5,82217400
11/20/2018,4962.850098,4967.97998,4894.299805,4924.890137,4924.890137,97368100
11/19/2018,5040.680176,5062.75,4979.97998,4985.450195,4985.450195,75776800
11/16/2018,5068.640137,5081,4986.189941,5025.200195,5025.200195,99615100
11/15/2018,5097.089844,5106.560059,4993.47998,5033.620117,5033.620117,99859900
11/14/2018,5062.439941,5131.040039,5026.220215,5068.850098,5068.850098,88350000
11/13/2018,5077.569824,5106.77002,5054.899902,5101.850098,5101.850098,78747800
11/12/2018,5130.379883,5140.450195,5058.490234,5059.089844,5059.089844,77068100
11/9/2018,5103.430176,5112.569824,5072.209961,5106.75,5106.75,84712400
11/8/2018,5147.189941,5168.109863,5120.140137,5131.450195,5131.450195,87240200
11/7/2018,5100.080078,5150.640137,5098.899902,5137.939941,5137.939941,88816200
11/6/2018,5110.799805,5110.799805,5066.390137,5075.189941,5075.189941,67159700
11/5/2018,5101.870117,5124.189941,5092.359863,5101.390137,5101.390137,68302600
11/2/2018,5147.02002,5162.180176,5101.279785,5102.129883,5102.129883,94431400
11/1/2018,5076.549805,5119.680176,5060.759766,5085.779785,5085.779785,86117000
10/31/2018,5049.740234,5106.759766,5047.350098,5093.439941,5093.439941,130251200
10/30/2018,4996.919922,5010.439941,4929.939941,4978.529785,4978.529785,96430500
10/29/2018,4958.509766,5030.02002,4958.509766,4989.350098,4989.350098,83255000
10/26/2018,4978.390137,4978.390137,4896.799805,4967.370117,4967.370117,131619600
10/25/2018,4933.950195,5033.52002,4925.560059,5032.299805,5032.299805,125445400
10/24/2018,4995.77002,5043.370117,4951.160156,4953.089844,4953.089844,116382700
10/23/2018,4991.910156,5009.430176,4955.669922,4967.689941,4967.689941,114932000
10/22/2018,5130.290039,5135.689941,5052.240234,5053.310059,5053.310059,74610400
10/19/2018,5119.640137,5133.589844,5057.450195,5084.660156,5084.660156,130238900
10/18/2018,5150.22998,5175.589844,5115.310059,5116.790039,5116.790039,99240000
10/17/2018,5187.109863,5205.379883,5117.22998,5144.950195,5144.950195,90604000
10/16/2018,5094.439941,5176.799805,5082.410156,5173.049805,5173.049805,88042700
10/15/2018,5095.120117,5105.930176,5058.049805,5095.069824,5095.069824,79093900
10/12/2018,5160.22998,5164.029785,5095.740234,5095.97998,5095.97998,98283100
