Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,5265.000000,5522.777832,4330.696777,4383.393066,4383.393066,1772000
2008-02-01,4388.253906,4695.801758,4123.305176,4348.542969,4348.542969,861400
2008-03-01,4323.698242,4472.150879,3357.229004,3472.712891,3472.712891,1291000
2008-04-01,3461.084961,3705.093018,2990.788086,3693.105957,3693.105957,1367400
2008-05-01,3739.797119,3786.023926,3333.950928,3433.354004,3433.354004,1424400
2008-06-01,3426.195068,3483.610107,2693.404053,2736.103027,2736.103027,1018600
2008-07-01,2743.164063,2952.039063,2566.528076,2775.717041,2775.717041,1449800
2008-08-01,2751.020020,2830.763916,2284.584961,2397.368896,2397.368896,915400
2008-09-01,2380.468018,2380.468018,1802.331055,2293.783936,2293.783936,1060600
2008-10-01,2267.394043,2267.394043,1664.925049,1728.786011,1728.786011,1019800
2008-11-01,1713.762939,2050.878906,1678.957031,1871.156006,1871.156006,1826800
2008-12-01,1865.743042,2100.805908,1814.751953,1820.805054,1820.805054,2275200
2009-01-01,1849.020020,2018.510010,1844.093994,1990.656982,1990.656982,1350000
2009-02-01,2008.134033,2402.806885,1987.129028,2082.852051,2082.852051,3244200
2009-03-01,2066.229004,2392.769043,2037.024048,2373.212891,2373.212891,2872000
2009-04-01,2380.979004,2579.218018,2331.876953,2477.569092,2477.569092,3177600
2009-05-01,2486.685059,2688.112061,2486.225098,2632.929932,2632.929932,2471600
2009-06-01,2668.399902,2997.271973,2668.399902,2959.362061,2959.362061,2978000
2009-07-01,2950.168945,3454.019043,2947.689941,3412.062012,3412.062012,4165600
2009-08-01,3429.693115,3478.010010,2662.997070,2667.745117,2667.745117,2909200
2009-09-01,2649.167969,3068.028076,2639.759033,2779.426025,2779.426025,2579800
2009-10-01,2840.131104,3123.462891,2834.617920,2995.847900,2995.847900,1767000
2009-11-01,2933.816895,3361.385986,2923.524902,3195.301025,3195.301025,3429600
2009-12-01,3191.058105,3334.010986,3039.857910,3277.138916,3277.138916,2690400
2010-01-01,3289.750000,3306.750000,2963.891113,2989.291992,2989.291992,2356000
2010-02-01,2981.374023,3067.524902,2890.020996,3051.943115,3051.943115,1225400
2010-03-01,3057.006104,3132.575928,2963.437988,3109.104980,3109.104980,2148600
2010-04-01,3111.935059,3181.663086,2820.948975,2870.611084,2870.611084,2298000
2010-05-01,2821.354004,2862.554932,2481.974121,2592.145996,2592.145996,1669600
2010-06-01,2577.762939,2598.896973,2382.357910,2398.370117,2398.370117,1225600
2010-07-01,2393.947998,2656.407959,2319.739014,2637.502930,2637.502930,1908000
2010-08-01,2635.806885,2701.929932,2564.837891,2638.798096,2638.798096,2409400
2010-09-01,2641.052979,2704.933105,2573.628906,2655.657959,2655.657959,2045400
2010-10-01,2681.252930,3073.384033,2677.993896,2978.834961,2978.834961,2970200
2010-11-01,2986.885986,3186.719971,2758.924072,2820.180908,2820.180908,3533800
2010-12-01,2810.542969,2939.050049,2721.479004,2808.076904,2808.076904,2006000
2011-01-01,2825.329102,2868.004883,2661.447998,2790.694092,2790.694092,1728400
2011-02-01,2795.071045,2944.413086,2760.175049,2905.052979,2905.052979,1756400
2011-03-01,2906.284912,3012.043945,2850.945068,2928.111084,2928.111084,2941200
2011-04-01,2932.480957,3067.456055,2871.010010,2911.510010,2911.510010,2310000
2011-05-01,2911.510010,2933.459961,2689.206055,2743.471924,2743.471924,1784800
2011-06-01,2737.056885,2774.364990,2610.989990,2762.075928,2762.075928,1626600
2011-07-01,2767.833008,2826.958984,2677.118896,2701.729004,2701.729004,1972000
2011-08-01,2697.574951,2712.887939,2437.679932,2567.340088,2567.340088,1802200
2011-09-01,2569.799072,2584.803955,2348.217041,2359.218994,2359.218994,1189800
2011-10-01,2363.077881,2483.759033,2307.145996,2468.250000,2468.250000,1201600
2011-11-01,2450.331055,2536.779053,2319.439941,2333.414063,2333.414063,1641600
2011-12-01,2392.485107,2423.559082,2134.017090,2199.416992,2199.416992,1154400
2012-01-01,2211.995117,2324.492920,2132.625977,2292.610107,2292.610107,1045600
2012-02-01,2288.065918,2478.375000,2263.342041,2428.487061,2428.487061,1952800
2012-03-01,2418.788086,2476.216064,2242.344971,2262.788086,2262.788086,2089000
2012-04-01,2258.031006,2415.750000,2251.393066,2396.315918,2396.315918,1634200
2012-05-01,2421.082031,2453.730957,2309.072021,2372.233887,2372.233887,1991000
2012-06-01,2373.224121,2388.085938,2188.716064,2225.429932,2225.429932,1276200
2012-07-01,2234.320068,2244.832031,2100.251953,2103.635010,2103.635010,1349200
2012-08-01,2101.722900,2176.794922,2032.536987,2047.521973,2047.521973,1364200
2012-09-01,2044.823975,2145.002930,1999.484009,2086.168945,2086.168945,1432200
2012-10-01,2084.849121,2138.027100,2053.092041,2068.879883,2068.879883,1231200
2012-11-01,2070.020020,2123.326904,1959.333984,1980.116943,1980.116943,1245200
2012-12-01,1977.254028,2269.511963,1949.457031,2269.127930,2269.127930,2245000
2013-01-01,2289.510010,2391.821045,2234.947021,2385.422119,2385.422119,2671800
2013-02-01,2377.414063,2444.803955,2289.885986,2365.593018,2365.593018,1826400
2013-03-01,2364.543945,2369.648926,2228.812988,2236.621094,2236.621094,2326200
2013-04-01,2229.459961,2253.420898,2165.783936,2177.912109,2177.912109,1497000
2013-05-01,2170.782959,2334.334961,2161.139893,2300.594971,2300.594971,2295200
2013-06-01,2300.208984,2313.425049,1849.652954,1979.206055,1979.206055,1552200
2013-07-01,1965.987061,2092.867920,1946.365967,1993.798950,1993.798950,2165300
2013-08-01,2000.817993,2198.847900,1997.057983,2098.382080,2098.382080,2489100
2013-09-01,2104.090088,2270.268066,2078.455078,2174.665039,2174.665039,2999100
2013-10-01,2171.904053,2242.983887,2093.197021,2141.614014,2141.614014,2377300
2013-11-01,2139.879883,2234.386963,2078.988037,2220.503906,2220.503906,2187800
2013-12-01,2203.122070,2260.871094,2068.542969,2115.978027,2115.978027,2071300
2014-01-01,2112.125977,2113.110107,1984.823975,2033.083008,2033.083008,1563400
2014-02-01,2022.322998,2177.978027,2014.380981,2056.302002,2056.302002,2051200
2014-03-01,2052.074951,2079.551025,1974.381958,2033.306030,2033.306030,2313100
2014-04-01,2031.005005,2146.669922,1997.640015,2026.358032,2026.358032,2067500
2014-05-01,2022.177979,2061.059082,1991.055054,2039.212036,2039.212036,1512200
2014-06-01,2039.196045,2087.322021,2010.530029,2048.326904,2048.326904,1591200
2014-07-01,2051.225098,2202.125977,2033.004028,2201.562012,2201.562012,2981100
2014-08-01,2194.169922,2248.938965,2180.596924,2217.199951,2217.199951,3343700
2014-09-01,2220.128906,2365.490967,2217.685059,2363.870117,2363.870117,4190900
2014-10-01,2368.575928,2423.595947,2279.835938,2420.177979,2420.177979,3697200
2014-11-01,2425.225098,2683.179932,2401.750000,2682.918945,2682.918945,5691200
2014-12-01,2691.725098,3239.356934,2665.686035,3234.677002,3234.677002,11006600
2015-01-01,3258.626953,3406.785889,3095.065918,3210.363037,3210.363037,7037400
2015-02-01,3148.135986,3324.545898,3049.111084,3310.302979,3310.302979,3615500
2015-03-01,3332.720947,3835.566895,3198.370117,3747.898926,3747.898926,9442300
2015-04-01,3748.340088,4572.391113,3742.212891,4441.654785,4441.654785,12677300
2015-05-01,4441.342773,4986.502930,4099.041992,4611.744141,4611.744141,10665200
2015-06-01,4633.098145,5178.190918,3847.879883,4277.222168,4277.222168,12870600
2015-07-01,4214.149902,4317.053223,3373.540039,3663.726074,3663.726074,13193700
2015-08-01,3614.989990,4006.336914,2850.714111,3205.986084,3205.986084,8719300
2015-09-01,3157.832031,3256.742920,2983.534912,3052.781006,3052.781006,5362500
2015-10-01,3156.074951,3457.517090,3133.126953,3382.561035,3382.561035,5452900
2015-11-01,3337.577881,3678.272949,3302.184082,3445.405029,3445.405029,7066000
2015-12-01,3442.440918,3684.566895,3399.280029,3539.181885,3539.181885,5362400
2016-01-01,3536.589111,3538.688965,2638.302002,2737.600098,2737.600098,4007700
2016-02-01,2730.983887,2933.964111,2638.962891,2687.979004,2687.979004,3013400
2016-03-01,2688.379883,3028.322021,2668.757080,3003.915039,3003.915039,5079500
2016-04-01,2997.087891,3097.165039,2905.049072,2938.323975,2938.323975,3786800
2016-05-01,2940.392090,3004.417969,2780.762939,2916.615967,2916.615967,2853900
2016-06-01,2917.154053,2945.941895,2807.597900,2929.605957,2929.605957,3176100
2016-07-01,2931.802002,3069.047119,2922.520020,2979.339111,2979.339111,4011800
2016-08-01,2971.948975,3140.440918,2931.962891,3085.490967,3085.490967,3956200
2016-09-01,3083.960938,3105.677979,2969.132080,3004.702881,3004.702881,2795700
2016-10-01,3020.457031,3137.033936,3014.620117,3100.491943,3100.491943,2783300
2016-11-01,3101.664063,3301.212891,3094.103027,3250.033936,3250.033936,5200800
2016-12-01,3257.027100,3279.714111,3068.415039,3103.636963,3103.636963,3966100
2017-01-01,3105.309082,3174.577881,3044.291016,3159.166016,3159.166016,2759900
2017-02-01,3160.082031,3264.082031,3132.032959,3241.732910,3241.732910,3398000
2017-03-01,3240.072998,3283.239014,3193.156982,3222.513916,3222.513916,4117600
2017-04-01,3235.659912,3295.187012,3097.333008,3154.657959,3154.657959,3783100
2017-05-01,3147.228027,3154.781006,3016.531006,3117.177979,3117.177979,3228100
2017-06-01,3108.420898,3193.460938,3078.787109,3192.427002,3192.427002,3204600
