Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,514.679993,518.270020,401.450012,441.329987,441.329987,4117068800
2008-02-01,445.070007,466.109985,425.350006,446.529999,446.529999,3195789200
2008-03-01,439.070007,446.140015,414.299988,442.429993,442.429993,4571194200
2008-04-01,440.649994,476.390015,440.140015,475.559998,475.559998,4860329100
2008-05-01,478.959991,496.119995,473.019989,485.519989,485.519989,2352528900
2008-06-01,483.850006,487.320007,419.100006,425.929993,425.929993,2903964900
2008-07-01,424.209991,424.209991,374.089996,399.950012,399.950012,3442760000
2008-08-01,396.679993,417.420013,391.750000,412.839996,412.839996,2289857800
2008-09-01,409.380005,416.279999,310.670013,331.450012,331.450012,4038303200
2008-10-01,335.660004,344.230011,231.500000,267.690002,267.690002,4899443100
2008-11-01,269.570007,291.130005,220.119995,252.550003,252.550003,2654485900
2008-12-01,252.820007,257.529999,227.770004,245.940002,245.940002,2127819000
2009-01-01,248.970001,271.910004,227.529999,248.600006,248.600006,2672179400
2009-02-01,245.419998,263.950012,214.960007,219.809998,219.809998,2613295200
2009-03-01,214.449997,226.770004,194.990005,216.979996,216.979996,2926274200
2009-04-01,216.270004,244.979996,212.770004,240.759995,240.759995,2414278000
2009-05-01,244.990005,267.149994,244.619995,259.450012,259.450012,2184777300
2009-06-01,265.239990,271.119995,247.029999,254.710007,254.710007,1936822100
2009-07-01,256.329987,285.239990,241.360001,283.170013,283.170013,2056747500
2009-08-01,283.630005,302.760010,280.149994,296.269989,296.269989,2057420900
2009-09-01,298.029999,315.480011,286.239990,311.350006,311.350006,2213063300
2009-10-01,312.309998,328.510010,296.500000,302.359985,302.359985,2684133200
2009-11-01,302.109985,323.179993,296.980011,305.899994,305.899994,2040551600
2009-12-01,309.140015,338.220001,308.869995,335.329987,335.329987,2449715400
2010-01-01,336.959991,345.559998,323.950012,327.899994,327.899994,2123769900
2010-02-01,325.940002,335.679993,311.529999,317.739990,317.739990,2359193700
2010-03-01,320.750000,346.079987,320.100006,344.220001,344.220001,2227796400
2010-04-01,345.899994,358.230011,341.950012,345.910004,345.910004,2327998800
2010-05-01,345.410004,348.859985,301.480011,320.700012,320.700012,3292378800
2010-06-01,319.489990,343.320007,311.820007,316.809998,316.809998,2322227200
2010-07-01,313.049988,340.589996,306.269989,330.640015,330.640015,2073605600
2010-08-01,333.299988,341.000000,308.470001,316.470001,316.470001,1922671700
2010-09-01,318.079987,342.350006,315.510010,334.390015,334.390015,1951642600
2010-10-01,335.269989,344.440002,328.609985,337.230011,337.230011,1752528500
