Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,5609.979980,5665.939941,4505.140137,4869.790039,4869.790039,4774493300
2008-02-01,4935.790039,5027.259766,4644.740234,4790.660156,4790.660156,3710778500
2008-03-01,4723.220215,4782.859863,4416.709961,4707.069824,4707.069824,3549924900
2008-04-01,4689.649902,5030.759766,4681.240234,4996.540039,4996.540039,3215138900
2008-05-01,5057.520020,5142.100098,4893.859863,5014.279785,5014.279785,2745162300
2008-06-01,5008.939941,5012.009766,4348.310059,4434.850098,4434.850098,3711350700
2008-07-01,4410.790039,4448.049805,4002.870117,4392.359863,4392.359863,4366437400
2008-08-01,4345.009766,4552.259766,4267.290039,4482.600098,4482.600098,2801327200
2008-09-01,4455.589844,4558.560059,3844.629883,4032.100098,4032.100098,4823077300
2008-10-01,4071.389893,4112.240234,2959.290039,3487.070068,3487.070068,6157100000
2008-11-01,3513.120117,3691.090088,2838.500000,3262.679932,3262.679932,3520975200
2008-12-01,3261.330078,3342.840088,2956.750000,3217.969971,3217.969971,2640913100
2009-01-01,3240.750000,3426.040039,2770.090088,2973.919922,2973.919922,3136745700
2009-02-01,2929.189941,3146.689941,2644.189941,2702.479980,2702.479980,3114902200
2009-03-01,2632.919922,2918.229980,2465.459961,2807.340088,2807.340088,4011949400
2009-04-01,2792.590088,3194.250000,2741.270020,3159.850098,3159.850098,3421646100
2009-05-01,3180.260010,3355.949951,3115.270020,3277.649902,3277.649902,3037982200
2009-06-01,3339.379883,3399.590088,3097.389893,3140.439941,3140.439941,2919199600
2009-07-01,3163.530029,3455.510010,2957.830078,3426.270020,3426.270020,2826721400
2009-08-01,3427.449951,3724.340088,3396.600098,3653.540039,3653.540039,2630276000
2009-09-01,3676.949951,3856.669922,3535.489990,3795.409912,3795.409912,3349212300
2009-10-01,3802.030029,3913.810059,3600.459961,3607.689941,3607.689941,3388259800
2009-11-01,3603.639893,3868.159912,3549.649902,3680.149902,3680.149902,2878632400
2009-12-01,3720.280029,3976.919922,3714.780029,3936.330078,3936.330078,2135385800
2010-01-01,3952.209961,4088.179932,3688.790039,3739.459961,3739.459961,2583111800
2010-02-01,3713.169922,3831.379883,3545.909912,3708.800049,3708.800049,3196967700
2010-03-01,3739.560059,4028.639893,3724.840088,3974.010010,3974.010010,2879432300
2010-04-01,3996.530029,4086.000000,3749.530029,3816.989990,3816.989990,2815305000
2010-05-01,3796.790039,3847.209961,3287.570068,3507.560059,3507.560059,4726133700
2010-06-01,3481.659912,3759.540039,3343.590088,3442.889893,3442.889893,3561110600
2010-07-01,3386.790039,3720.629883,3321.350098,3643.139893,3643.139893,3031457200
2010-08-01,3675.879883,3802.939941,3414.840088,3490.790039,3490.790039,2510102100
2010-09-01,3507.870117,3824.979980,3478.850098,3715.179932,3715.179932,3042767500
2010-10-01,3722.929932,3894.909912,3638.340088,3833.500000,3833.500000,2565207100
2010-11-01,3865.040039,3961.699951,3591.780029,3610.439941,3610.439941,3194412500
2010-12-01,3634.610107,3936.060059,3620.639893,3804.780029,3804.780029,2269862400
2011-01-01,3847.629883,4079.300049,3790.959961,4005.500000,4005.500000,2911304200
2011-02-01,4037.139893,4169.870117,3984.360107,4110.350098,4110.350098,3237531200
2011-03-01,4126.660156,4145.729980,3693.939941,3989.179932,3989.179932,2324747800
2011-04-01,4014.580078,4110.410156,3862.399902,4106.919922,4106.919922,2393760400
2011-05-01,4137.750000,4137.970215,3884.550049,4006.939941,4006.939941,2928515600
2011-06-01,4014.840088,4015.850098,3742.310059,3982.209961,3982.209961,2922053600
2011-07-01,3981.959961,4023.590088,3630.750000,3672.770020,3672.770020,3556024600
2011-08-01,3718.110107,3722.590088,2891.110107,3256.760010,3256.760010,5101354200
2011-09-01,3273.050049,3295.540039,2693.209961,2981.959961,2981.959961,4545524800
2011-10-01,2913.070068,3411.219971,2808.219971,3242.840088,3242.840088,3686465000
2011-11-01,3162.570068,3228.110107,2793.219971,3154.620117,3154.620117,3820713000
2011-12-01,3151.350098,3244.889893,2941.399902,3159.810059,3159.810059,2636270800
2012-01-01,3231.429932,3368.659912,3114.449951,3298.550049,3298.550049,3046236000
2012-02-01,3320.320068,3489.479980,3320.320068,3452.449951,3452.449951,3314374400
2012-03-01,3444.530029,3600.479980,3362.560059,3423.810059,3423.810059,3337603200
2012-04-01,3439.169922,3473.199951,3088.360107,3212.800049,3212.800049,3665755600
2012-05-01,3265.120117,3273.719971,2970.100098,3017.010010,3017.010010,3730133200
2012-06-01,3028.300049,3196.649902,2922.260010,3196.649902,3196.649902,3855899800
2012-07-01,3197.040039,3334.820068,3065.469971,3291.659912,3291.659912,3799723000
2012-08-01,3298.699951,3523.850098,3232.459961,3413.070068,3413.070068,2842029000
2012-09-01,3401.959961,3588.020020,3354.820068,3354.820068,3354.820068,3146804200
2012-10-01,3348.070068,3542.580078,3348.070068,3429.270020,3429.270020,3351412000
2012-11-01,3420.479980,3584.729980,3341.520020,3557.280029,3557.280029,3132266800
2012-12-01,3567.899902,3684.159912,3563.020020,3641.070068,3641.070068,2352285400
2013-01-01,3702.659912,3793.260010,3680.610107,3732.600098,3732.600098,1980871800
2013-02-01,3734.659912,3787.530029,3600.810059,3723.000000,3723.000000,2200756000
2013-03-01,3712.419922,3871.580078,3661.209961,3731.419922,3731.419922,2213404200
2013-04-01,3729.820068,3886.449951,3584.379883,3856.750000,3856.750000,2379755800
2013-05-01,3828.620117,4072.239990,3819.040039,3948.590088,3948.590088,2003759600
2013-06-01,3929.679932,3979.530029,3575.169922,3738.909912,3738.909912,2029361000
2013-07-01,3761.570068,4007.229980,3668.770020,3992.689941,3992.689941,1988788500
2013-08-01,3996.810059,4123.890137,3933.780029,3933.780029,3933.780029,1822333500
2013-09-01,3974.790039,4228.000000,3927.629883,4143.439941,4143.439941,2015511700
2013-10-01,4151.919922,4309.919922,4105.669922,4299.890137,4299.890137,1995722200
2013-11-01,4302.029785,4356.279785,4211.819824,4295.209961,4295.209961,1705372600
