Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,63885.000000,63906.000000,53011.000000,59490.000000,59490.000000,75006400
2008-02-01,59491.000000,66005.000000,58030.000000,63489.000000,63489.000000,62925000
2008-03-01,63496.000000,65045.000000,57824.000000,60968.000000,60968.000000,48383600
2008-04-01,60965.000000,68038.000000,60965.000000,67868.000000,67868.000000,21483400
2008-05-01,67869.000000,73920.000000,67865.000000,72593.000000,72593.000000,25864000
2008-06-01,72593.000000,72593.000000,63689.000000,65018.000000,65018.000000,24527600
2008-07-01,65018.000000,65018.000000,56418.000000,59505.000000,59505.000000,28042800
2008-08-01,59505.000000,59505.000000,52345.000000,55680.000000,55680.000000,22831800
2008-09-01,55665.000000,55665.000000,43766.000000,49541.000000,49541.000000,35435000
2008-10-01,49538.000000,49834.000000,29435.000000,37257.000000,37257.000000,46438000
2008-11-01,37261.000000,41003.000000,31081.000000,36596.000000,36596.000000,33453000
2008-12-01,36596.000000,40498.000000,33798.000000,37550.000000,37550.000000,32444400
2009-01-01,37550.000000,42525.000000,36744.000000,39301.000000,39301.000000,33499800
2009-02-01,39296.000000,43441.000000,37324.000000,38183.000000,38183.000000,30069600
2009-03-01,38180.000000,42680.000000,35722.000000,40926.000000,40926.000000,35335800
2009-04-01,40918.000000,48126.000000,40256.000000,47290.000000,47290.000000,34551000
2009-05-01,47290.000000,53806.000000,47290.000000,53198.000000,53198.000000,35239600
2009-06-01,53202.000000,54955.000000,49130.000000,51465.000000,51465.000000,30445600
2009-07-01,51464.000000,55083.000000,48262.000000,54766.000000,54766.000000,29458000
2009-08-01,54766.000000,58634.000000,54766.000000,56489.000000,56489.000000,27932200
2009-09-01,56489.000000,62017.000000,55339.000000,61518.000000,61518.000000,28071600
2009-10-01,61519.000000,67530.000000,59678.000000,61546.000000,61546.000000,33944200
2009-11-01,61539.000000,68060.000000,60724.000000,67044.000000,67044.000000,30950400
2009-12-01,67051.000000,69785.000000,65925.000000,68588.000000,68588.000000,25856400
2010-01-01,68587.000000,71068.000000,64541.000000,65402.000000,65402.000000,32866000
2010-02-01,65402.000000,68120.000000,61341.000000,66503.000000,66503.000000,27096400
2010-03-01,66511.000000,70486.000000,66511.000000,70372.000000,70372.000000,37817200
2010-04-01,70375.000000,71989.000000,65914.000000,67530.000000,67530.000000,34294000
2010-05-01,67534.000000,67969.000000,57634.000000,63047.000000,63047.000000,52407200
2010-06-01,63033.000000,65831.000000,60936.000000,60936.000000,60936.000000,36575200
2010-07-01,60935.000000,67608.000000,60056.000000,67515.000000,67515.000000,34777400
2010-08-01,67524.000000,68754.000000,63804.000000,65145.000000,65145.000000,38356200
2010-09-01,65154.000000,69737.000000,65154.000000,69430.000000,69430.000000,43837400
2010-10-01,69438.000000,72140.000000,68847.000000,70673.000000,70673.000000,48426200
2010-11-01,70686.000000,73103.000000,67103.000000,67705.000000,67705.000000,30655600
2010-12-01,67731.000000,70589.000000,66948.000000,69305.000000,69305.000000,27004200
2011-01-01,69310.000000,71924.000000,65898.000000,66575.000000,66575.000000,41876200
2011-02-01,66575.000000,68226.000000,64016.000000,67383.000000,67383.000000,48663800
2011-03-01,67381.000000,68606.000000,65463.000000,68587.000000,68587.000000,45965400
2011-04-01,68588.000000,70108.000000,65105.000000,66133.000000,66133.000000,34800400
2011-05-01,66119.000000,66500.000000,61659.000000,64620.000000,64620.000000,48359800
2011-06-01,64616.000000,64979.000000,60489.000000,62404.000000,62404.000000,39742200
2011-07-01,62404.000000,63891.000000,58009.000000,58823.000000,58823.000000,41716000
2011-08-01,58823.000000,59542.000000,47793.000000,56495.000000,56495.000000,72287600
2011-09-01,56498.000000,58589.000000,51897.000000,52324.000000,52324.000000,54664800
2011-10-01,52319.000000,59901.000000,49433.000000,58338.000000,58338.000000,53851800
2011-11-01,58300.000000,59616.000000,54537.000000,56875.000000,56875.000000,48805400
2011-12-01,56876.000000,59576.000000,55298.000000,56754.000000,56754.000000,50819200
2012-01-01,57836.000000,63805.000000,57836.000000,63072.000000,63072.000000,52505600
2012-02-01,63085.000000,66662.000000,63085.000000,65812.000000,65812.000000,52916000
2012-03-01,65812.000000,68970.000000,64096.000000,64511.000000,64511.000000,55588800
2012-04-01,64515.000000,65593.000000,60897.000000,61820.000000,61820.000000,54261600
2012-05-01,61820.000000,62783.000000,53028.000000,54490.000000,54490.000000,77092600
2012-06-01,54488.000000,57611.000000,52271.000000,54355.000000,54355.000000,62934200
2012-07-01,54355.000000,57466.000000,52213.000000,56097.000000,56097.000000,59275600
2012-08-01,56091.000000,60209.000000,55239.000000,57061.000000,57061.000000,75582200
2012-09-01,57065.000000,63428.000000,56203.000000,59176.000000,59176.000000,70744000
2012-10-01,59171.000000,60412.000000,56581.000000,57068.000000,57068.000000,62249200
2012-11-01,57065.000000,59561.000000,55126.000000,57475.000000,57475.000000,62039600
2012-12-01,57479.000000,61322.000000,57129.000000,60952.000000,60952.000000,62250400
2013-01-01,60990.000000,63473.000000,59114.000000,59761.000000,59761.000000,77083400
2013-02-01,59764.000000,60496.000000,55430.000000,57424.000000,57424.000000,71082200
2013-03-01,57422.000000,59472.000000,54648.000000,56352.000000,56352.000000,86585200
2013-04-01,56348.000000,56976.000000,52392.000000,55910.000000,55910.000000,106426600
2013-05-01,55919.000000,57099.000000,52942.000000,53506.000000,53506.000000,108599200
2013-06-01,53512.000000,54289.000000,45406.000000,47457.000000,47457.000000,114211000
2013-07-01,47458.000000,49669.000000,44107.000000,48234.000000,48234.000000,113296800
2013-08-01,48235.000000,52398.000000,47164.000000,50008.000000,50008.000000,145179900
2013-09-01,50012.000000,55900.000000,50012.000000,52338.000000,52338.000000,125978800
2013-10-01,52337.000000,56747.000000,51870.000000,54256.000000,54256.000000,129969800
2013-11-01,54255.000000,54539.000000,51290.000000,52482.000000,52482.000000,65607500
2013-12-01,52479.000000,52479.000000,49842.000000,51507.000000,51507.000000,54588400
2014-01-01,51522.000000,51656.000000,46814.000000,47639.000000,47639.000000,73708400
2014-02-01,47623.000000,48669.000000,46109.000000,47094.000000,47094.000000,64038100
2014-03-01,47092.000000,50418.000000,44905.000000,50415.000000,50415.000000,67633000
2014-04-01,50412.000000,53394.000000,49774.000000,51626.000000,51626.000000,72968400
2014-05-01,51630.000000,54459.000000,51239.000000,51239.000000,51239.000000,73703300
2014-06-01,51239.000000,55284.000000,51239.000000,53168.000000,53168.000000,53445000
2014-07-01,53170.000000,58138.000000,52735.000000,55829.000000,55829.000000,68057900
2014-08-01,55827.000000,61442.000000,55239.000000,61288.000000,61288.000000,72747400
2014-09-01,61294.000000,62305.000000,53536.000000,54116.000000,54116.000000,83748800
2014-10-01,54115.000000,58897.000000,48722.000000,54629.000000,54629.000000,115826000
2014-11-01,54629.000000,57359.000000,50886.000000,54664.000000,54664.000000,67382100
2014-12-01,54719.000000,54719.000000,45853.000000,50007.000000,50007.000000,69815600
2015-01-01,50005.000000,50281.000000,46484.000000,46908.000000,46908.000000,77719800
2015-02-01,46933.000000,52457.000000,46760.000000,51583.000000,51583.000000,65310100
2015-03-01,51580.000000,52319.000000,47905.000000,51150.000000,51150.000000,79890000
2015-04-01,51186.000000,56965.000000,51186.000000,56229.000000,56229.000000,81114600
2015-05-01,56230.000000,58575.000000,52760.000000,52760.000000,52760.000000,67845700
2015-06-01,52753.000000,54361.000000,52548.000000,53081.000000,53081.000000,61236200
2015-07-01,53081.000000,53456.000000,48624.000000,50865.000000,50865.000000,65571800
2015-08-01,50867.000000,50867.000000,42749.000000,46626.000000,46626.000000,71135200
2015-09-01,46625.000000,49396.000000,43767.000000,45059.000000,45059.000000,79146200
2015-10-01,45064.000000,49752.000000,44789.000000,45869.000000,45869.000000,78617500
2015-11-01,45869.000000,49054.000000,45106.000000,45120.000000,45120.000000,66640000
2015-12-01,45121.000000,47142.000000,43137.000000,43350.000000,43350.000000,64358600
2016-01-01,43349.000000,43349.000000,37046.000000,40406.000000,40406.000000,70039500
2016-02-01,40397.000000,43601.000000,38596.000000,42794.000000,42794.000000,73592000
2016-03-01,42795.000000,52262.000000,42795.000000,50055.000000,50055.000000,121365300
2016-04-01,50054.000000,54978.000000,47874.000000,53911.000000,53911.000000,88910200
2016-05-01,53910.000000,54113.000000,48292.000000,48472.000000,48472.000000,79045000
2016-06-01,48468.000000,51812.000000,48067.000000,51527.000000,51527.000000,79032100
2016-07-01,51540.000000,57474.000000,50825.000000,57308.000000,57308.000000,75165800
2016-08-01,57309.000000,59418.000000,55696.000000,57901.000000,57901.000000,80937900
2016-09-01,57901.000000,60310.000000,56459.000000,58367.000000,58367.000000,68141200
2016-10-01,58370.000000,65054.000000,58367.000000,64925.000000,64925.000000,74450900
2016-11-01,64922.000000,65291.000000,58322.000000,61906.000000,61906.000000,83065700
2016-12-01,61906.000000,61936.000000,56829.000000,60227.000000,60227.000000,64108500
2017-01-01,60227.000000,66594.000000,59371.000000,64671.000000,64671.000000,60057300
2017-02-01,64687.000000,69488.000000,63740.000000,66662.000000,66662.000000,56775200
2017-03-01,66661.000000,67398.000000,62496.000000,64984.000000,64984.000000,73694400
2017-04-01,64989.000000,66211.000000,62826.000000,65403.000000,65403.000000,51935600
2017-05-01,65404.000000,68792.000000,60315.000000,62711.000000,62711.000000,86770000
2017-06-01,62711.000000,63637.000000,60544.000000,62900.000000,62900.000000,65351300
2017-07-01,62901.000000,66048.000000,62035.000000,65920.000000,65920.000000,53755900
2017-08-01,65925.000000,71506.000000,65925.000000,70835.000000,70835.000000,68162600
2017-09-01,70848.000000,76420.000000,70846.000000,74294.000000,74294.000000,68909400
2017-10-01,74295.000000,78024.000000,73845.000000,74308.000000,74308.000000,65846200
2017-11-01,74310.000000,75199.000000,70825.000000,71971.000000,71971.000000,65167600
2017-12-01,71955.000000,76437.000000,71356.000000,76402.000000,76402.000000,54645300
2018-01-01,76403.000000,86213.000000,76403.000000,84913.000000,84913.000000,71837300
2018-02-01,84913.000000,88318.000000,79690.000000,85481.000000,85481.000000,71597200
2018-03-01,85337.000000,87333.000000,82889.000000,85366.000000,85366.000000,70136200
2018-04-01,85365.000000,87179.000000,82762.000000,86115.000000,86115.000000,61917800
2018-05-01,86111.000000,86678.000000,75337.000000,76754.000000,76754.000000,96407700
2018-06-01,76779.000000,78892.000000,69069.000000,72763.000000,72763.000000,93312000
2018-07-01,72763.000000,80589.000000,71935.000000,79220.000000,79220.000000,63627800
2018-08-01,79213.000000,81792.000000,74876.000000,76678.000000,76678.000000,77877000
2018-09-01,76675.000000,80107.000000,74275.000000,79342.000000,79342.000000,59194500
2018-10-01,79350.000000,88377.000000,78091.000000,87424.000000,87424.000000,110546700
2018-11-01,87428.000000,90246.000000,84030.000000,89504.000000,89504.000000,83697300
2018-12-01,89511.000000,91242.000000,83892.000000,87887.000000,87887.000000,79750200
